Timestamp,RoverID,RoverType,SensorType,Value,Status
2055-10-12T08:19:22Z,R-01,Tracked,Atmosphere,92.3,OK
2055-10-12T08:19:24Z,R-03,Walker,Temperature,-46.3,OK
2055-10-12T08:19:29Z,R-05,Tracked,Atmosphere,96.5,OK
2055-10-12T08:19:31Z,R-05,Tracked,Temperature,-77.3,OK
2055-10-12T08:19:36Z,R-01,Tracked,Atmosphere,99.0,OK
2055-10-12T08:19:41Z,R-04,Hover,Radiation,191.3,OK
2055-10-12T08:19:42Z,R-03,Walker,Atmosphere,96.5,WARNING
2055-10-12T08:19:44Z,R-01,Tracked,Radiation,244.6,ERROR
2055-10-12T08:19:45Z,R-02,Hover,Temperature,-37.0,ERROR
2055-10-12T08:19:46Z,R-04,Hover,Atmosphere,94.3,WARNING
2055-10-12T08:19:48Z,R-05,Tracked,Temperature,-32.5,OK
2055-10-12T08:19:52Z,R-03,Walker,Atmosphere,97.9,OK
2055-10-12T08:19:55Z,R-02,Hover,Radiation,173.2,OK
2055-10-12T08:19:56Z,R-04,Hover,Radiation,,ERROR
2055-10-12T08:19:57Z,R-01,Tracked,Atmosphere,91.4,OK
2055-10-12T08:19:58Z,R-04,Hover,Atmosphere,90.4,OK
2055-10-12T08:19:59Z,R-02,Hover,Atmosphere,92.7,OK
2055-10-12T08:20:00Z,R-05,Tracked,Temperature,-66.9,OK
2055-10-12T08:20:02Z,R-03,Walker,Atmosphere,92.3,OK
2055-10-12T08:20:05Z,R-01,Tracked,Atmosphere,92.4,OK
2055-10-12T08:20:06Z,R-05,Tracked,Temperature,-30.0,OK
2055-10-12T08:20:07Z,R-02,Hover,Atmosphere,95.9,OK
2055-10-12T08:20:12Z,R-05,Tracked,Radiation,112.6,OK
2055-10-12T08:20:15Z,R-05,Tracked,Atmosphere,90.6,WARNING
2055-10-12T08:20:18Z,R-03,Walker,Temperature,-22.3,OK
2055-10-12T08:20:23Z,R-04,Hover,Radiation,246.7,OK
2055-10-12T08:20:26Z,R-02,Hover,Temperature,-55.7,OK
2055-10-12T08:20:30Z,R-02,Hover,Atmosphere,90.5,OK
2055-10-12T08:20:34Z,R-05,Tracked,Radiation,285.6,OK
2055-10-12T08:20:39Z,R-04,Hover,Temperature,-51.2,OK
2055-10-12T08:20:44Z,R-02,Hover,Radiation,56.8,OK
2055-10-12T08:20:45Z,R-02,Hover,Temperature,-76.5,OK
2055-10-12T08:20:47Z,R-05,Tracked,Radiation,180.8,OK
2055-10-12T08:20:51Z,R-05,Tracked,Temperature,-25.9,OK
2055-10-12T08:20:54Z,R-05,Tracked,Radiation,,ERROR
2055-10-12T08:20:57Z,R-04,Hover,Atmosphere,96.5,OK
2055-10-12T08:21:02Z,R-01,Tracked,Atmosphere,96.3,OK
2055-10-12T08:21:06Z,R-03,Walker,Atmosphere,95.5,OK
2055-10-12T08:21:09Z,R-02,Hover,Atmosphere,96.5,OK
2055-10-12T08:21:13Z,R-05,Tracked,Atmosphere,97.7,OK
2055-10-12T08:21:16Z,R-05,Tracked,Atmosphere,95.8,OK
2055-10-12T08:21:18Z,R-04,Hover,Radiation,68.2,OK
2055-10-12T08:21:19Z,R-05,Tracked,Atmosphere,97.0,OK
2055-10-12T08:21:21Z,R-01,Tracked,Atmosphere,90.9,OK
2055-10-12T08:21:25Z,R-01,Tracked,Radiation,265.4,OK
2055-10-12T08:21:30Z,R-02,Hover,Atmosphere,100.0,OK
2055-10-12T08:21:32Z,R-04,Hover,Radiation,261.7,OK
2055-10-12T08:21:33Z,R-05,Tracked,Radiation,,ERROR
2055-10-12T08:21:34Z,R-03,Walker,Temperature,-15.0,OK
2055-10-12T08:21:39Z,R-05,Tracked,Temperature,-24.5,OK
2055-10-12T08:21:43Z,R-01,Tracked,Radiation,68.0,OK
2055-10-12T08:21:46Z,R-02,Hover,Radiation,118.4,ERROR
2055-10-12T08:21:48Z,R-01,Tracked,Radiation,277.9,ERROR
2055-10-12T08:21:49Z,R-02,Hover,Radiation,205.8,OK
2055-10-12T08:21:52Z,R-01,Tracked,Atmosphere,99.6,OK
2055-10-12T08:21:56Z,R-01,Tracked,Radiation,-100.0,ERROR
2055-10-12T08:21:57Z,R-01,Tracked,Atmosphere,100.0,WARNING
2055-10-12T08:21:58Z,R-02,Hover,Temperature,-64.3,OK
2055-10-12T08:22:02Z,R-01,Tracked,Temperature,-60.2,OK
2055-10-12T08:22:07Z,R-02,Hover,Radiation,97.6,OK
2055-10-12T08:22:09Z,R-01,Tracked,Atmosphere,98.4,OK
2055-10-12T08:22:11Z,R-04,Hover,Temperature,-52.9,OK
2055-10-12T08:22:14Z,R-05,Tracked,Radiation,243.7,OK
2055-10-12T08:22:16Z,R-04,Hover,Temperature,-23.5,OK
2055-10-12T08:22:17Z,R-01,Tracked,Temperature,-17.2,ERROR
2055-10-12T08:22:22Z,R-04,Hover,Radiation,NaN,ERROR
2055-10-12T08:22:23Z,R-03,Walker,Atmosphere,93.3,WARNING
2055-10-12T08:22:27Z,R-01,Tracked,Atmosphere,98.9,OK
2055-10-12T08:22:28Z,R-02,Hover,Temperature,-72.5,ERROR
2055-10-12T08:22:32Z,R-01,Tracked,Temperature,-32.2,OK
2055-10-12T08:22:35Z,R-01,Tracked,Atmosphere,96.7,OK
2055-10-12T08:22:39Z,R-02,Hover,Temperature,-78.2,OK
2055-10-12T08:22:40Z,R-04,Hover,Temperature,-50.7,OK
2055-10-12T08:22:44Z,R-02,Hover,Atmosphere,98.4,OK
2055-10-12T08:22:45Z,R-01,Tracked,Radiation,N/A,ERROR
2055-10-12T08:22:50Z,R-02,Hover,Temperature,-50.5,OK
2055-10-12T08:22:51Z,R-05,Tracked,Radiation,261.8,OK
2055-10-12T08:22:55Z,R-04,Hover,Temperature,-38.0,OK
2055-10-12T08:23:00Z,R-02,Hover,Temperature,-51.0,OK
2055-10-12T08:23:03Z,R-05,Tracked,Temperature,-26.2,OK
2055-10-12T08:23:04Z,R-03,Walker,Radiation,229.4,OK
2055-10-12T08:23:05Z,R-03,Walker,Atmosphere,95.0,OK
2055-10-12T08:23:08Z,R-02,Hover,Radiation,,ERROR
2055-10-12T08:23:13Z,R-02,Hover,Atmosphere,91.8,OK
2055-10-12T08:23:17Z,R-03,Walker,Atmosphere,97.5,OK
2055-10-12T08:23:22Z,R-05,Tracked,Temperature,5000.0,ERROR
2055-10-12T08:23:23Z,R-01,Tracked,Temperature,5000.0,ERROR
2055-10-12T08:23:24Z,R-02,Hover,Temperature,N/A,ERROR
2055-10-12T08:23:25Z,R-03,Walker,Temperature,-62.2,OK
2055-10-12T08:23:29Z,R-03,Walker,Radiation,157.8,OK
2055-10-12T08:23:31Z,R-01,Tracked,Temperature,-42.9,OK
2055-10-12T08:23:36Z,R-01,Tracked,Atmosphere,,ERROR
2055-10-12T08:23:38Z,R-02,Hover,Atmosphere,91.3,OK
2055-10-12T08:23:39Z,R-01,Tracked,Atmosphere,92.5,OK
2055-10-12T08:23:40Z,R-02,Hover,Atmosphere,93.4,OK
2055-10-12T08:23:45Z,R-02,Hover,Temperature,-71.6,OK
2055-10-12T08:23:46Z,R-05,Tracked,Radiation,155.1,OK
2055-10-12T08:23:51Z,R-03,Walker,Radiation,227.9,OK
2055-10-12T08:23:52Z,R-05,Tracked,Temperature,-39.6,OK
2055-10-12T08:23:56Z,R-01,Tracked,Temperature,-18.2,OK
2055-10-12T08:24:00Z,R-03,Walker,Radiation,58.6,OK
2055-10-12T08:24:04Z,R-02,Hover,Atmosphere,94.6,OK
2055-10-12T08:24:08Z,R-05,Tracked,Temperature,-66.1,OK
2055-10-12T08:24:10Z,R-02,Hover,Atmosphere,#VALUE!,ERROR
2055-10-12T08:24:11Z,R-01,Tracked,Atmosphere,97.6,OK
2055-10-12T08:24:15Z,R-02,Hover,Temperature,-68.7,OK
2055-10-12T08:24:16Z,R-02,Hover,Temperature,-32.3,OK
2055-10-12T08:24:17Z,R-02,Hover,Atmosphere,92.9,OK
2055-10-12T08:24:22Z,R-03,Walker,Atmosphere,100.0,ERROR
2055-10-12T08:24:26Z,R-03,Walker,Radiation,298.1,OK
2055-10-12T08:24:31Z,R-02,Hover,Radiation,,ERROR
2055-10-12T08:24:32Z,R-04,Hover,Temperature,-50.1,OK
2055-10-12T08:24:34Z,R-02,Hover,Temperature,-77.9,OK
2055-10-12T08:24:39Z,R-04,Hover,Radiation,-100.0,ERROR
2055-10-12T08:24:43Z,R-03,Walker,Temperature,-24.0,OK
2055-10-12T08:24:45Z,R-03,Walker,Atmosphere,91.1,OK
2055-10-12T08:24:48Z,R-04,Hover,Temperature,,ERROR
2055-10-12T08:24:50Z,R-05,Tracked,Atmosphere,99.5,OK
2055-10-12T08:24:55Z,R-01,Tracked,Temperature,-69.1,OK
2055-10-12T08:24:57Z,R-05,Tracked,Temperature,-36.8,OK
2055-10-12T08:24:59Z,R-04,Hover,Temperature,-57.7,OK
2055-10-12T08:25:03Z,R-03,Walker,Temperature,-46.2,OK
2055-10-12T08:25:07Z,R-05,Tracked,Temperature,5000.0,ERROR
2055-10-12T08:25:08Z,R-02,Hover,Temperature,-22.7,OK
2055-10-12T08:25:11Z,R-05,Tracked,Radiation,431.7,WARNING
2055-10-12T08:25:15Z,R-03,Walker,Atmosphere,,ERROR
2055-10-12T08:25:16Z,R-03,Walker,Atmosphere,96.9,OK
2055-10-12T08:25:17Z,R-04,Hover,Radiation,113.6,OK
2055-10-12T08:25:21Z,R-02,Hover,Temperature,-72.2,OK
2055-10-12T08:25:24Z,R-04,Hover,Atmosphere,,ERROR
2055-10-12T08:25:25Z,R-01,Tracked,Radiation,NULL,ERROR
2055-10-12T08:25:26Z,R-05,Tracked,Atmosphere,94.3,OK
2055-10-12T08:25:28Z,R-03,Walker,Temperature,-31.9,OK
2055-10-12T08:25:31Z,R-05,Tracked,Atmosphere,90.7,OK
2055-10-12T08:25:33Z,R-05,Tracked,Atmosphere,98.0,OK
2055-10-12T08:25:35Z,R-04,Hover,Radiation,95.1,OK
2055-10-12T08:25:40Z,R-02,Hover,Radiation,112.6,OK
2055-10-12T08:25:42Z,R-05,Tracked,Atmosphere,90.5,OK
2055-10-12T08:25:47Z,R-01,Tracked,Radiation,216.1,OK
2055-10-12T08:25:48Z,R-04,Hover,Temperature,#VALUE!,ERROR
2055-10-12T08:25:50Z,R-05,Tracked,Temperature,-79.7,OK
2055-10-12T08:25:52Z,R-04,Hover,Temperature,-36.7,OK
2055-10-12T08:25:56Z,R-02,Hover,Temperature,-56.2,OK
2055-10-12T08:25:57Z,R-05,Tracked,Atmosphere,98.6,OK
2055-10-12T08:26:01Z,R-01,Tracked,Temperature,-22.5,OK
2055-10-12T08:26:02Z,R-03,Walker,Radiation,106.0,OK
2055-10-12T08:26:03Z,R-01,Tracked,Temperature,-70.8,OK
2055-10-12T08:26:06Z,R-02,Hover,Radiation,N/A,ERROR
2055-10-12T08:26:10Z,R-02,Hover,Radiation,159.5,OK
2055-10-12T08:26:13Z,R-01,Tracked,Temperature,-39.0,OK
2055-10-12T08:26:15Z,R-01,Tracked,Atmosphere,97.9,OK
2055-10-12T08:26:16Z,R-03,Walker,Atmosphere,90.9,OK
2055-10-12T08:26:20Z,R-01,Tracked,Atmosphere,100.0,WARNING
2055-10-12T08:26:25Z,R-05,Tracked,Atmosphere,95.1,OK
2055-10-12T08:26:29Z,R-03,Walker,Radiation,195.0,OK
2055-10-12T08:26:31Z,R-02,Hover,Temperature,,ERROR
2055-10-12T08:26:34Z,R-04,Hover,Temperature,-73.1,OK
2055-10-12T08:26:36Z,R-01,Tracked,Radiation,265.5,OK
2055-10-12T08:26:38Z,R-05,Tracked,Temperature,-60.8,ERROR
2055-10-12T08:26:41Z,R-02,Hover,Atmosphere,97.9,OK
2055-10-12T08:26:44Z,R-05,Tracked,Radiation,#VALUE!,ERROR
2055-10-12T08:26:47Z,R-04,Hover,Atmosphere,95.7,OK
2055-10-12T08:26:50Z,R-03,Walker,Radiation,205.7,OK
2055-10-12T08:26:55Z,R-03,Walker,Atmosphere,N/A,ERROR
2055-10-12T08:26:58Z,R-02,Hover,Temperature,-9999.0,ERROR
2055-10-12T08:27:03Z,R-01,Tracked,Temperature,-54.7,OK
2055-10-12T08:27:07Z,R-01,Tracked,Temperature,-28.3,OK
2055-10-12T08:27:10Z,R-04,Hover,Atmosphere,97.1,OK
2055-10-12T08:27:12Z,R-05,Tracked,Atmosphere,96.6,WARNING
2055-10-12T08:27:16Z,R-01,Tracked,Radiation,197.9,OK
2055-10-12T08:27:18Z,R-05,Tracked,Atmosphere,91.9,OK
2055-10-12T08:27:19Z,R-02,Hover,Radiation,64.3,OK
2055-10-12T08:27:20Z,R-02,Hover,Temperature,-10.7,OK
2055-10-12T08:27:24Z,R-05,Tracked,Temperature,-19.6,OK
2055-10-12T08:27:29Z,R-01,Tracked,Radiation,210.0,OK
2055-10-12T08:27:34Z,R-05,Tracked,Atmosphere,NULL,ERROR
2055-10-12T08:27:38Z,R-04,Hover,Atmosphere,94.8,OK
2055-10-12T08:27:40Z,R-04,Hover,Atmosphere,96.0,OK
2055-10-12T08:27:43Z,R-02,Hover,Radiation,243.0,OK
2055-10-12T08:27:44Z,R-05,Tracked,Temperature,5000.0,ERROR
2055-10-12T08:27:48Z,R-03,Walker,Atmosphere,NaN,ERROR
2055-10-12T08:27:50Z,R-02,Hover,Radiation,114.2,OK
2055-10-12T08:27:52Z,R-03,Walker,Atmosphere,97.4,OK
2055-10-12T08:27:53Z,R-01,Tracked,Temperature,-28.1,OK
2055-10-12T08:27:55Z,R-05,Tracked,Temperature,-79.5,OK
2055-10-12T08:27:57Z,R-02,Hover,Radiation,265.9,OK
2055-10-12T08:28:00Z,R-05,Tracked,Radiation,186.2,OK
2055-10-12T08:28:05Z,R-03,Walker,Radiation,211.1,OK
2055-10-12T08:28:06Z,R-01,Tracked,Atmosphere,94.9,OK
2055-10-12T08:28:09Z,R-03,Walker,Atmosphere,90.7,OK
2055-10-12T08:28:10Z,R-02,Hover,Temperature,-46.3,OK
2055-10-12T08:28:12Z,R-04,Hover,Temperature,-30.8,OK
2055-10-12T08:28:13Z,R-04,Hover,Temperature,-69.9,OK
2055-10-12T08:28:16Z,R-02,Hover,Radiation,176.1,OK
2055-10-12T08:28:19Z,R-03,Walker,Atmosphere,92.1,OK
2055-10-12T08:28:21Z,R-04,Hover,Radiation,203.1,OK
2055-10-12T08:28:23Z,R-03,Walker,Radiation,269.0,OK
2055-10-12T08:28:25Z,R-02,Hover,Atmosphere,95.1,OK
2055-10-12T08:28:26Z,R-02,Hover,Atmosphere,90.2,OK
2055-10-12T08:28:31Z,R-04,Hover,Temperature,-75.8,OK
2055-10-12T08:28:32Z,R-02,Hover,Radiation,277.6,OK
2055-10-12T08:28:37Z,R-04,Hover,Radiation,235.7,OK
2055-10-12T08:28:42Z,R-03,Walker,Radiation,70.9,OK
2055-10-12T08:28:45Z,R-05,Tracked,Atmosphere,97.5,OK
2055-10-12T08:28:46Z,R-02,Hover,Atmosphere,98.1,OK
2055-10-12T08:28:51Z,R-03,Walker,Radiation,191.3,OK
2055-10-12T08:28:54Z,R-01,Tracked,Atmosphere,92.4,ERROR
2055-10-12T08:28:55Z,R-05,Tracked,Radiation,104.6,OK
2055-10-12T08:28:59Z,R-02,Hover,Temperature,-69.9,OK
2055-10-12T08:29:03Z,R-01,Tracked,Radiation,190.9,OK
2055-10-12T08:29:06Z,R-02,Hover,Atmosphere,92.0,ERROR
2055-10-12T08:29:11Z,R-02,Hover,Atmosphere,90.8,OK
2055-10-12T08:29:12Z,R-02,Hover,Atmosphere,90.2,OK
2055-10-12T08:29:14Z,R-04,Hover,Atmosphere,99.1,WARNING
2055-10-12T08:29:16Z,R-05,Tracked,Radiation,98.2,OK
2055-10-12T08:29:21Z,R-05,Tracked,Radiation,238.8,OK
2055-10-12T08:29:25Z,R-05,Tracked,Radiation,168.6,OK
2055-10-12T08:29:29Z,R-01,Tracked,Temperature,-71.9,OK
2055-10-12T08:29:34Z,R-03,Walker,Atmosphere,94.0,OK
2055-10-12T08:29:36Z,R-04,Hover,Radiation,107.2,OK
2055-10-12T08:29:40Z,R-01,Tracked,Atmosphere,94.1,OK
2055-10-12T08:29:45Z,R-05,Tracked,Radiation,221.8,ERROR
2055-10-12T08:29:46Z,R-02,Hover,Radiation,210.4,OK
2055-10-12T08:29:51Z,R-02,Hover,Temperature,5000.0,ERROR
2055-10-12T08:29:56Z,R-03,Walker,Atmosphere,94.3,WARNING
2055-10-12T08:30:01Z,R-01,Tracked,Temperature,-42.3,OK
2055-10-12T08:30:03Z,R-01,Tracked,Atmosphere,95.4,OK
2055-10-12T08:30:05Z,R-03,Walker,Atmosphere,99.4,ERROR
2055-10-12T08:30:08Z,R-04,Hover,Radiation,138.0,OK
2055-10-12T08:30:10Z,R-03,Walker,Temperature,-14.9,OK
2055-10-12T08:30:13Z,R-05,Tracked,Temperature,5000.0,ERROR
2055-10-12T08:30:16Z,R-01,Tracked,Temperature,-79.5,WARNING
2055-10-12T08:30:19Z,R-02,Hover,Radiation,65.9,OK
2055-10-12T08:30:23Z,R-01,Tracked,Radiation,N/A,ERROR
2055-10-12T08:30:25Z,R-03,Walker,Temperature,-63.7,OK
2055-10-12T08:30:27Z,R-05,Tracked,Temperature,-26.5,OK
2055-10-12T08:30:28Z,R-03,Walker,Radiation,454.3,WARNING
2055-10-12T08:30:33Z,R-05,Tracked,Radiation,141.6,OK
2055-10-12T08:30:37Z,R-01,Tracked,Temperature,-28.4,OK
2055-10-12T08:30:41Z,R-01,Tracked,Radiation,99999.0,ERROR
2055-10-12T08:30:42Z,R-03,Walker,Radiation,257.1,OK
2055-10-12T08:30:45Z,R-02,Hover,Atmosphere,96.3,OK
2055-10-12T08:30:46Z,R-01,Tracked,Temperature,-25.3,OK
2055-10-12T08:30:51Z,R-01,Tracked,Atmosphere,94.5,ERROR
2055-10-12T08:30:55Z,R-04,Hover,Radiation,,ERROR
2055-10-12T08:31:00Z,R-01,Tracked,Radiation,65.2,OK
2055-10-12T08:31:05Z,R-04,Hover,Radiation,78.2,OK
2055-10-12T08:31:07Z,R-02,Hover,Radiation,203.2,OK
2055-10-12T08:31:12Z,R-02,Hover,Atmosphere,98.7,OK
2055-10-12T08:31:16Z,R-01,Tracked,Radiation,#VALUE!,ERROR
2055-10-12T08:31:17Z,R-01,Tracked,Radiation,299.8,OK
2055-10-12T08:31:22Z,R-01,Tracked,Temperature,-9999.0,ERROR
2055-10-12T08:31:23Z,R-01,Tracked,Temperature,-21.1,OK
2055-10-12T08:31:28Z,R-01,Tracked,Radiation,157.6,OK
2055-10-12T08:31:33Z,R-04,Hover,Temperature,-44.7,OK
2055-10-12T08:31:37Z,R-02,Hover,Atmosphere,97.0,OK
2055-10-12T08:31:39Z,R-04,Hover,Radiation,N/A,ERROR
2055-10-12T08:31:44Z,R-03,Walker,Atmosphere,94.2,WARNING
2055-10-12T08:31:48Z,R-02,Hover,Radiation,186.5,OK
2055-10-12T08:31:49Z,R-04,Hover,Temperature,-61.0,OK
2055-10-12T08:31:54Z,R-05,Tracked,Atmosphere,97.5,OK
2055-10-12T08:31:55Z,R-01,Tracked,Atmosphere,90.6,OK
2055-10-12T08:31:58Z,R-01,Tracked,Temperature,,ERROR
2055-10-12T08:32:00Z,R-02,Hover,Temperature,-51.4,OK
2055-10-12T08:32:02Z,R-05,Tracked,Atmosphere,93.2,OK
2055-10-12T08:32:06Z,R-01,Tracked,Radiation,60.6,OK
2055-10-12T08:32:10Z,R-04,Hover,Radiation,299.4,OK
2055-10-12T08:32:11Z,R-01,Tracked,Radiation,119.8,OK
2055-10-12T08:32:14Z,R-04,Hover,Radiation,107.6,OK
2055-10-12T08:32:18Z,R-03,Walker,Radiation,50.3,OK
2055-10-12T08:32:20Z,R-01,Tracked,Temperature,-67.5,OK
2055-10-12T08:32:21Z,R-01,Tracked,Temperature,-49.0,OK
2055-10-12T08:32:26Z,R-02,Hover,Radiation,99999.0,ERROR
2055-10-12T08:32:29Z,R-02,Hover,Temperature,-79.2,OK
2055-10-12T08:32:30Z,R-01,Tracked,Temperature,NULL,ERROR
2055-10-12T08:32:34Z,R-03,Walker,Atmosphere,93.3,OK
2055-10-12T08:32:39Z,R-05,Tracked,Atmosphere,99.1,OK
2055-10-12T08:32:41Z,R-03,Walker,Temperature,-27.4,OK
2055-10-12T08:32:46Z,R-03,Walker,Radiation,214.2,OK
2055-10-12T08:32:50Z,R-04,Hover,Temperature,-74.8,OK
2055-10-12T08:32:51Z,R-02,Hover,Atmosphere,98.5,OK
2055-10-12T08:32:53Z,R-01,Tracked,Radiation,220.3,OK
2055-10-12T08:32:54Z,R-02,Hover,Radiation,97.2,OK
2055-10-12T08:32:56Z,R-05,Tracked,Temperature,-9999.0,ERROR
2055-10-12T08:33:01Z,R-03,Walker,Temperature,-55.8,OK
2055-10-12T08:33:04Z,R-01,Tracked,Radiation,207.3,OK
2055-10-12T08:33:09Z,R-05,Tracked,Radiation,209.9,OK
2055-10-12T08:33:11Z,R-02,Hover,Radiation,59.4,OK
2055-10-12T08:33:15Z,R-05,Tracked,Radiation,214.2,OK
2055-10-12T08:33:18Z,R-04,Hover,Atmosphere,97.5,OK
2055-10-12T08:33:20Z,R-01,Tracked,Atmosphere,98.0,OK
2055-10-12T08:33:22Z,R-04,Hover,Radiation,260.4,OK
2055-10-12T08:33:25Z,R-05,Tracked,Radiation,231.6,OK
2055-10-12T08:33:27Z,R-02,Hover,Atmosphere,94.0,OK
2055-10-12T08:33:28Z,R-01,Tracked,Radiation,225.3,OK
2055-10-12T08:33:33Z,R-01,Tracked,Temperature,-48.2,OK
2055-10-12T08:33:38Z,R-03,Walker,Atmosphere,90.3,OK
2055-10-12T08:33:39Z,R-04,Hover,Atmosphere,96.7,OK
2055-10-12T08:33:40Z,R-01,Tracked,Temperature,-30.6,ERROR
2055-10-12T08:33:42Z,R-04,Hover,Atmosphere,95.7,OK
2055-10-12T08:33:43Z,R-04,Hover,Atmosphere,N/A,ERROR
2055-10-12T08:33:46Z,R-04,Hover,Temperature,-64.5,OK
2055-10-12T08:33:50Z,R-04,Hover,Atmosphere,98.7,OK
2055-10-12T08:33:52Z,R-02,Hover,Temperature,-56.7,OK
2055-10-12T08:33:55Z,R-05,Tracked,Temperature,,ERROR
2055-10-12T08:34:00Z,R-02,Hover,Atmosphere,100.0,ERROR
2055-10-12T08:34:05Z,R-05,Tracked,Atmosphere,90.7,OK
2055-10-12T08:34:07Z,R-01,Tracked,Atmosphere,95.5,OK
2055-10-12T08:34:08Z,R-02,Hover,Atmosphere,,ERROR
2055-10-12T08:34:12Z,R-03,Walker,Temperature,-32.7,OK
2055-10-12T08:34:14Z,R-01,Tracked,Radiation,255.1,ERROR
2055-10-12T08:34:19Z,R-02,Hover,Radiation,241.4,OK
2055-10-12T08:34:23Z,R-05,Tracked,Radiation,209.1,OK
2055-10-12T08:34:24Z,R-04,Hover,Atmosphere,90.4,OK
2055-10-12T08:34:26Z,R-01,Tracked,Temperature,-49.4,OK
2055-10-12T08:34:30Z,R-02,Hover,Temperature,-78.9,OK
2055-10-12T08:34:35Z,R-03,Walker,Atmosphere,96.1,OK
2055-10-12T08:34:38Z,R-02,Hover,Atmosphere,#VALUE!,ERROR
2055-10-12T08:34:40Z,R-03,Walker,Radiation,,ERROR
2055-10-12T08:34:44Z,R-05,Tracked,Temperature,-42.3,OK
2055-10-12T08:34:46Z,R-05,Tracked,Temperature,-32.8,ERROR
2055-10-12T08:34:48Z,R-05,Tracked,Radiation,455.5,WARNING
2055-10-12T08:34:49Z,R-02,Hover,Atmosphere,97.5,OK
2055-10-12T08:34:52Z,R-01,Tracked,Radiation,179.4,OK
2055-10-12T08:34:55Z,R-03,Walker,Atmosphere,92.2,OK
2055-10-12T08:34:58Z,R-02,Hover,Radiation,410.2,WARNING
2055-10-12T08:35:01Z,R-02,Hover,Atmosphere,94.1,OK
2055-10-12T08:35:06Z,R-03,Walker,Radiation,119.6,OK
2055-10-12T08:35:11Z,R-04,Hover,Atmosphere,92.9,OK
2055-10-12T08:35:13Z,R-01,Tracked,Atmosphere,93.8,OK
2055-10-12T08:35:14Z,R-01,Tracked,Radiation,54.1,OK
2055-10-12T08:35:18Z,R-03,Walker,Temperature,-11.6,OK
2055-10-12T08:35:23Z,R-03,Walker,Radiation,80.1,OK
2055-10-12T08:35:25Z,R-02,Hover,Radiation,NULL,ERROR
2055-10-12T08:35:27Z,R-05,Tracked,Temperature,-13.7,OK
2055-10-12T08:35:31Z,R-03,Walker,Radiation,128.5,OK
2055-10-12T08:35:32Z,R-03,Walker,Radiation,174.6,OK
2055-10-12T08:35:37Z,R-01,Tracked,Temperature,-37.3,OK
2055-10-12T08:35:40Z,R-02,Hover,Temperature,-42.3,OK
2055-10-12T08:35:42Z,R-02,Hover,Temperature,-31.8,OK
2055-10-12T08:35:47Z,R-01,Tracked,Radiation,135.2,OK
2055-10-12T08:35:52Z,R-03,Walker,Atmosphere,95.9,OK
2055-10-12T08:35:56Z,R-02,Hover,Temperature,-45.7,OK
2055-10-12T08:35:58Z,R-01,Tracked,Temperature,-17.9,WARNING
2055-10-12T08:36:02Z,R-04,Hover,Atmosphere,92.7,OK
2055-10-12T08:36:07Z,R-04,Hover,Atmosphere,,ERROR
2055-10-12T08:36:10Z,R-02,Hover,Radiation,268.5,OK
2055-10-12T08:36:13Z,R-05,Tracked,Temperature,-72.9,OK
2055-10-12T08:36:18Z,R-04,Hover,Temperature,-69.6,OK
2055-10-12T08:36:21Z,R-05,Tracked,Temperature,-15.8,OK
2055-10-12T08:36:22Z,R-01,Tracked,Temperature,-37.9,OK
2055-10-12T08:36:24Z,R-02,Hover,Atmosphere,94.4,OK
2055-10-12T08:36:26Z,R-04,Hover,Radiation,90.9,OK
2055-10-12T08:36:29Z,R-04,Hover,Radiation,111.2,OK
2055-10-12T08:36:33Z,R-03,Walker,Atmosphere,93.9,OK
2055-10-12T08:36:37Z,R-03,Walker,Atmosphere,92.6,OK
2055-10-12T08:36:41Z,R-04,Hover,Atmosphere,94.5,OK
2055-10-12T08:36:45Z,R-01,Tracked,Atmosphere,93.6,OK
2055-10-12T08:36:46Z,R-04,Hover,Temperature,-17.3,OK
2055-10-12T08:36:49Z,R-05,Tracked,Atmosphere,98.4,OK
2055-10-12T08:36:51Z,R-05,Tracked,Radiation,99999.0,ERROR
2055-10-12T08:36:54Z,R-01,Tracked,Atmosphere,90.9,OK
2055-10-12T08:36:59Z,R-01,Tracked,Temperature,-70.0,OK
2055-10-12T08:37:01Z,R-05,Tracked,Radiation,58.1,OK
2055-10-12T08:37:02Z,R-04,Hover,Radiation,58.5,OK
2055-10-12T08:37:07Z,R-01,Tracked,Temperature,-44.0,OK
2055-10-12T08:37:12Z,R-04,Hover,Radiation,296.0,OK
2055-10-12T08:37:16Z,R-02,Hover,Radiation,226.1,OK
2055-10-12T08:37:21Z,R-01,Tracked,Temperature,5000.0,ERROR
2055-10-12T08:37:26Z,R-04,Hover,Radiation,134.3,OK
2055-10-12T08:37:30Z,R-01,Tracked,Atmosphere,93.1,OK
2055-10-12T08:37:35Z,R-02,Hover,Temperature,-68.4,OK
2055-10-12T08:37:36Z,R-01,Tracked,Radiation,231.5,OK
2055-10-12T08:37:41Z,R-02,Hover,Radiation,,ERROR
2055-10-12T08:37:42Z,R-01,Tracked,Temperature,-41.0,OK
2055-10-12T08:37:46Z,R-05,Tracked,Temperature,-62.4,OK
2055-10-12T08:37:47Z,R-03,Walker,Radiation,200.5,OK
2055-10-12T08:37:51Z,R-04,Hover,Atmosphere,90.3,ERROR
2055-10-12T08:37:52Z,R-05,Tracked,Atmosphere,99.2,OK
